user,time,score,content
青州古城,2019/6/12,3.0,"青州古城真正的古建筑并不多，好多仿制的，城墙看着新建的，门票不贵，里面还有一些景点是额外付费，小吃街的人比景点多多了，没有什么特产，都是大众化的吃食，循环电瓶车不错，报团去的，坐电瓶车2小时足够逛完了。
                            
	                            
		                            "
青州古城,2019/6/12,5.0,"最喜欢古城的大石头路和既有古城的味道，人还少，适合我们慢慢欣赏，游逛。一些古老的手工艺人在这里保留了，有剃头的老人在路边抽烟要喝，有手工编物件的老人，这手艺我奶奶会，现在我们那里早就看不到了。还有编花边的老人，这是第一次见到。很有味道的老城。自我感觉比平遥古城好多了，平遥见不到这些手工艺人，游客太多。
                            
	                            
		                            "
青州古城,2019/6/12,5.0,"日上西山舞鸾鹤，波翻碧海斗蛟龙。
直钩到了成何事，消得君王四履封。
                   ―― 《青州》宋  夏竦
       潍坊淄博自驾游之青州古城，这是一个美丽的古城， 白天美丽但夜晚更有魅力。
       青州古城是古九州冀、兖、青、徐、扬、荆、豫、梁、雍之一，有7000余年的发展史，5000余年的文明史，有12年国都、1065年省会、1606年府衙、2216年县治的历史。自西汉初年，先后存在过六座古城，分别是汉代的广县城、广固城、东阳城、南阳城、东关圩子城以及满族旗城。
         这里值得推荐！！
                            
	                            
		                            "
大杜杜,2019/6/11,4,日上西山舞鸾鹤，波翻碧海斗蛟龙。&#x0A;直钩到了成何事，消得君王四履封。&#x0A;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;――&#x20;《青州》宋&#x20;&#x20;夏竦&#x0A;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;潍坊淄博自驾游之青州古城，这是一个美丽的古城，&#x20;白天美丽但夜晚更有魅力。&#x0A;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;青州古城是古九州冀、兖、青、徐、扬、荆、豫、梁、雍之一，有7000余年的发展史，5000余年的文明史，有12年国都、1065年省会、1606年府衙、2216年县治的历史。自西汉初年，先后存在过六座古城，分别是汉代的广县城、广固城、东阳城、南阳城、东关圩子城以及满族旗城。&#x0A;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;&#x20;这里值得推荐！！
青州古城,2019/6/11,5.0,"没有买票，也没有进偶园。收费景点都没去，我真是节省开支好宝贝
六月初，恰逢端午假期最后一天，没有假期的人山人海，听朋友说前两天还熙熙攘攘的。
喜欢这种安安静静的古城的感觉，抚平我躁动的心情。
相识许久，令人躁动的依旧是那个白衣少年。
                            
	                            
		                            "
青州古城,2019/6/9,5.0,"地处山东半岛中部的青州古城，是“东夷文化”的发源地，自汉代到明代的1400余年间，一直是山东地区的政治、经济、文化中心。古城现存明清古街巷120多条，街巷内遍布大量衙署、庙宇、教堂、店铺等建筑遗存，文化底蕴非常深厚，素有“三齐重镇，海岱都会”之称。
                            
	                            
		                            "
青州古城,2019/6/8,5.0,"青州古城在潍坊市青州那个下高速，我带一个走20公里，嗯，不过青州古城没怎么开发过停车不太方便，你停在对面的那个花园里嗯，但是青州古城的那个城墙挺好的，才五块钱屁屁，那个有平遥古城那个140的强多了，礼拜六上也挺多的，这里都差不多，对了，还有门口那家吃自助餐的都是。青州古城中间那块儿有一个排大队吃包子的，我们在那个那个外面有一个叫地主烧鸡。土财主炒鸡
                            
	                            
		                            "
青州古城,2019/6/8,3.0,"和全国的古城没什么区别，就是个卖东西的地方
没有门票比较让人能够接受
停车不好停"
青州古城,2019/6/7,5.0,作为一个历史悠久的古城这里简直是好的不要不要的。历史传承了这里的一草一木。
青州古城,2019/6/5,4.0,"青州古城，感觉更像即墨古城，只是即墨古城还没开发好，感觉青州古城的商户也不是很多，并没有全都开门，只是越往古街里面走更像是小吃街，从青岛过去的宝宝们表示，真的不如青岛台东的商街。古城里面有个美丽的天主教堂，可惜的是不让进啊
                            
	                            
		                            "
青州古城,2019/6/5,5.0,"青州古城，很有地方特色，有好多都是原汁原味的古老建筑，一看就是历史悠久。
这个其实不是我关注的重点，对于吃货来说，关注的就是吃。
总体评价啊，这条街有点类似于青岛的劈柴院，有特色有小吃有伴手礼的一站式服务的风景区。
还有一个免费的景点，青州府贡院，去的时候正好遇到导游带团，顺便蹭听了一下哈哈哈
                            
	                            
		                            "
dwj-,2019/6/4,5,青州古城&#x0A;第一次知道青州是从三国演义而来，也算是历史悠久的古城了，既然历史悠久必定有美食。&#x0A;小米糕应该算当地特色了。加了红枣量也大的确有特色。青都酒店的牛肉做法不错尽管不是特色菜作为补充旅途能量还是推荐一下。&#x0A;既然到了山东青州，在步行街附近午餐点了山东煎饼卷大葱有些失望，菜好像没洗干净，饼也不是现做的，与泰安的煎饼卷大葱口味完全不一样。牛百叶如同嚼蜡，不过菜量大，实在。
青州古城,2019/6/2,5.0,51假期去的，人不多，挨着宋城风景不错
青州古城,2019/5/30,3.0,"去过两次，怎么形容呢，整体来说是不错的，带着家人走一走看一看，享受这个猎奇的过程，真说这里面有什么多好的景点，多好吃的小吃，多热闹的景象，说实话，还真没有，这是一个打造出来的古城景观，别抱太大希望，你会觉得很不错。
                            
	                            
		                            "
青州古城,2019/5/28,5.0,"青州古街位于青州的旅游景点，青州南下高速，一路比较好走，周末和朋友一起来逛吃逛吃，青州古街真是古香古色的，花了30元座的观光车转了一圈，偶园不错，爬了魁星楼，有种穿越的赶脚，穿越到了古代，逛完在品尝各色小吃，吃货的天堂昂，收获满满的一天！
                            
	                            
		                            "
青州古城,2019/5/28,4.0,"青岛回来的途中顺便来了趟青州古城，里面有单收费的两个园林。古城大多数都是复建的，如果没有讲解的话偶园里面没啥东西可以看，还是得看历史背景吧。我们去时人比较少好多店铺早早的就已经关门了，小吃还是挺多的，夜景也很美
                            
	                            
		                            "
青州古城,2019/5/25,5.0,"再一次过来青州古城了，感觉这次人好多，也热闹很多，当然天气也热了，旅游季节到了
上次过来，虽然五月中旬，但一种秋天的感觉，天气晴朗，但不热，人不多，感觉很舒服，这次有旅游景点的赶脚了。整体还可以，打卡之地。
                            
	                            
		                            "
288****605,2019/5/23,4,有民俗文化，各地小吃，适合周末去玩
青州古城,2019/5/23,5.0,我们只是沿着其中一条街溜达一圈，感觉还不错，虽然很多复健的建筑，但老城气息还是很浓厚，最喜欢的应该是街上的青州市非物质文化遗产展演，很有意义，增长见识
青州古城,2019/5/21,3.0,"五一假期去的青州古城，人超级超级多碰巧太阳还格外地好但还是顶着太阳逛了逛整体感觉一般吧，但是环境挺不错的。都是些仿明清建筑，而且还有好多地方没开门商店倒是挺多的，因为太热没逛完就回家了
                            
	                            
		                            "
青州古城,2019/5/21,4.0,古城 古九州之一，国家历史文明城
青州古城,2019/5/18,4.0,"青州古城是一个非常美丽的地方，小桥、流水，青石板路，古色古香的建筑物，和那古老的槐树，仿佛都在诉说着古城古老的故事。
从远古一路走来的城，美丽的传说，历史中沉淀成经典的古老建筑，让这座纯粹的古风城池流溢着浓浓的远古气息，引来无数现代旅人的踏足。
                            
	                            
		                            "
青州古城,2019/5/16,4.0,"趁着节假日之前去的话人真的很少，当然也会显得很冷清，冷清到你会在内心OS“我是谁？我在哪里？”甚至会想，是不是应该选择人多一点的时候出行。古城里头还有一个很小的集市，就那里人还比较多热闹一点。生活在这里的狗子真悠哉，另外在这里买的零食很好吃！就酱。
                            
	                            
		                            "
青州古城,2019/5/15,5.0,"很难得的不收费的五A风景区，去过很多古城所以对这里也没大有太多感觉，卖的东西比较便宜，周末人也不是特别多，停车场很大而且免费，天主教堂很美，比较适合拍照留念，很有名的老槐树煎包排长队，带着孩子没有排，其他跟别的古城卖的东西差不多
                            
	                            
		                            "
青州古城,2019/5/14,5.0,"作为一个青州人，很多年不在青州生活，这次特意来逛逛古街，5A级景点，敞开式的，不收门票，青石铺路，两边古风建筑林立，红砖灰瓦，非常有特色，
临街商铺多经营青州特产，路两边还有手艺人显示非物质文化遗产，剪纸，纺线，编花等，来青州值得一看的地方
                            
	                            
		                            "
青州古城,2019/5/13,5.0,五一长假，本来想去东营的，走到半路，没想到被青州小小的惊艳了一下。不收取任何门票，古城里面的小吃价位都特别良心价。特别推荐古槐树旁边的牛肉煎包。
青州古城,2019/5/13,4.0,"早就听说青州为华夏古九州之一，这次特别来看看。据说，因其地处东海和泰山之间，位于中国东方，""东方属木，木色为青""，故名""青州""。青州古城的阜财门，也叫南门，是青州南阳城的南大门，一直往北的一条街为主要街道。有些牌楼等古迹。但总体感觉太过商业化了！
                            
	                            
		                            "
青州古城,2019/5/12,5.0,"绿化环境还可以。里面几乎都是商业化了。都是卖东西的。特产大概就是吊炉烧饼＋山楂的各种。山楂条山楂糕山楂酒。现在穿汉服出门的人真的好多啊。。问题我还真欣赏不来。。问题没有颜值真的别穿了。要不女的像灭绝师太。男的像和尚穿袈裟。
                            
	                            
		                            "
青州古城,2019/5/12,4.0,偶园  城楼这俩上去溜达溜达就行！其它没啥可看的！都是一样的小吃街
青州古城,2019/5/12,3.0,"可能是我对5A级景区有不切实际的期待吧...挺失望的...全是前些年的人造景观 说白了就是建了条仿古街卖小吃和做工粗糙的玩具以及旅游纪念品 而且重复率极高 光臭豆腐少说有十家 不管走在哪条街 空气中都飘荡着臭味 然后在一家卖水果捞的门口看到了紫色灭霸 真的是醉了............
                            
	                            
		                            "
青州古城,2019/5/11,3.0,这属于古城吗？就是商业街做成了古城的模样吧，全是卖小吃的，可逛的景点很少，而且去那玩的都集中在小吃街，两边游览的人很少
青州古城,2019/5/11,5.0,"青州古城……免费开放的5A级景区……说实话，更像小吃街……
行走在古城小街，每天都有非物质文化遗产的表演山东快书，剃头挑子……
路边很多饭店饮品店，有家老槐花水煎包……反正就是火了，很多特产店……
暖和时候有旅游团，希望大家吃东西的瓶瓶罐罐都扔进垃圾桶，环境很重要
                            
	                            
		                            "
青州古城,2019/5/11,4.0,"青州为古“九州”之一，春秋战国期间一直都是齐国封地。我们熟知青州，可能始于黄巾起义时期著名的青州军了。

青州城内现存古街巷上百条，现保存完好的主要是北门大街和东门大街。当你走在这些街巷中，可以深深领略到青州古城的厚重文化和历史沧桑。

现在，青州古城被评为国家历史文化名城，是著名的5A级景区。
                            
	                            
		                            "
青州古城,2019/5/11,5.0,"青州市是山东省潍坊市下的一个下辖市，地处山东半岛中部，是一个5A级景点。从天津出发，车程大概4.5个小时，距离350公里，在放五一小长假期间可以和山东东营、青州、潍坊、莱州作为一条旅游线路考虑。景点门口的小吃、民俗风情风情街可以多闲逛一下，散心休闲的好去处。
                            
	                            
		                            "
1361130****,2019/5/10,4,早就听说青州为华夏古九州之一，这次特别来看看。据说，因其地处东海和泰山之间，位于中国东方，&amp;quot;东方属木，木色为青&amp;quot;，故名&amp;quot;青州&amp;quot;。青州古城的阜财门，也叫南门，是青州南阳城的南大门，一直往北的一条街为主要街道。有些牌楼等古迹。但总体感觉太过商业化了！
青州古城,2019/5/10,3.0,"青州古城是国家级5A旅游区的新贵，其实并不是此次出行的重点，本身对这种新5A很无感，国内地不分南北类似的所谓古城同质化太严重，弄着个仿古建筑群落，出租商铺里叫卖的不是网红小吃，就是从义乌批发来的所谓的旅游纪念品，青州古城无外乎也是这么个套路，整个古街最繁华的就是从老槐树街到阜财门这一段，五一期间是摩肩擦踵，人声鼎沸，大家也就是图一个乐儿，建筑没有什么老的，都是新建的，甚至连那几个地标性的石牌坊，都是新的，只有偶园是个撸点，却也是毫无违和感，与全国其他的古城一样，周围都是未拆迁完的残垣断壁，建筑垃圾，顿时兴趣索然……
  青州古城存在三国，曹操破黄巾收的数万青州兵，存在于隋唐演义，四猛四绝十三杰十八条好汉，至于水浒更是举不胜举，三山聚义打青州，青州兵马都监镇三山黄信，霹雳火秦明青州兵马统制，小李广花荣清风寨知寨，双鞭呼延灼，大刀关胜……也许做个水浒主题的文化园都比这个所谓的古城有意义……
转了一大圈，一张照片也没拍，上车走人
                            
	                            
		                            "
M27****5815,2019/5/9,5,非常不错的地方，值得推荐拥有古城特色，景色宜人，交通便利，每个房屋建筑都有独一无二的特色，有环境优美的偶园，有独具特色的基督教堂，还有许许多多古风古色，最重要的是免费！免费！免费！
青州古城,2019/5/9,5.0,"青州古城很大，南门那里停车免费特别好，还有电瓶车可以拉着在古城里主要景点绕圈，不想暴走的可以选择电瓶车，还是挺方便的，偶园什么的都可以下车观光，然后再在站点上车。
   现在青州古城统一规划的很好，虽然显得有点儿新，但是还是保留了很多老物件儿，也有5A级景区的范儿。
                            
	                            
		                            "
青州古城,2019/5/9,5.0,"五一过来的……本来想去黄花溪哒，结果路上堵死（省道前方有事故）半小时走了几百米远，在那么等下去，一天时间就费了～调头来的这里……
小吃街的场景大同小异，总是人山人海，热闹非凡吖
两家老槐树煎包店挨着：一家看店面蛮新的，排队的人超级多；另一家店面老旧，也会有少数人排队
走马观花的逛了一下，还不错～
城楼5元/人，感觉好便宜～有些地方在修缮，过不去，蛮遗憾的～
                            
	                            
		                            "
青州古城,2019/5/8,4.0,"先确定井塘古村，晚上去了青州古城，里面有个教堂，晚上亮灯蛮漂亮的，我们从西边去的，进去之后就是很长的一条小吃街，里面卖什么的都有，在里边儿买了一个网红榴莲饼，鸭肠，还有一些好吃的。想吃煎饼果子了，又从底层的大门前去找的，大楼前也有很多卖那种好吃的的，而且卖煎饼果子的大叔态度超级超级好。
                            
	                            
		                            "
青州古城,2019/5/8,5.0,"青州古城，每次来青州都要先来古城报到。

青州古城免费向社会开放，是山东唯一一个免门票的5A级景区。青州是古九州之一，古城保存完好，走在青州古城里会有更强烈的历史感。
青州之名，始见《尚书·禹贡》：“海岱惟青州”，为古“九州”之一。上古为东夷之地。至夏商间，先后为爽鸠氏、季则氏、逄伯陵氏所据。周初封吕尚为齐侯，地始归于齐。历春秋战国之世，均为齐属。
?????????
撂棒槌、满族八角鼓、山东快书、青州挫琴......行走在青州古城里，数十项令人目不暇接的非遗表现每天分三个时段滚动上演，让到这里来的游客大开眼界。

                            
	                            
		                            "
青州古城,2019/5/8,5.0,"#2019橙心同行#


Hello May
2??0??1??9??0??5??0??8??


青州古城 1.0
上回说到了自己是诸城曼儿，那惹不得好好逛逛潍坊，听说潍坊的小吃也是顶呱呱的。比如那个肉火烧！

我要作诗了，都退后！
青州静谧的夜晚，凉爽的夏风吹起了衣角。
一杯蓝色记忆，一把麻辣鸭肠
一碗五香冷面，一段美好回忆……
鼓掌鼓掌鼓掌！
                            
	                            
		                            "
青州古城,2019/5/6,5.0,青州听着名字就有一点清凉晚州的意思，清明时节游悠州，走过看过属青州，古城长径留万人，唯独难留云寿情。古城小街里卖什么的都有，木雕，小吃、古玩，应有尽有。大家都过来，溜达溜达，凉快凉快！
青州古城,2019/5/6,4.0,"从火车站出来打车更方便，分为南北两部分，但是好吃的人流都在南边也就是南门里，北门里就是很短一段，主要是小商品。南门里囊括了所有的景点，打卡饭店和特色街区。很多清真回民在这里居住开店，可信度蛮高。一天逛下来刚刚好，偶园不要进，纯粹捞钱的
                            
	                            
		                            "
青州古城,2019/5/6,2.0,"除了一个城楼，就是一条古街，两边全是卖东西的，有名的老槐树包子，排了老长队，最搞笑的是找到隆盛糕点门店，它门口有摆摊的还以为是他们家的，结果不是，人家店门口写着货已售罄，这不是挂羊头卖狗肉嘛，呵呵哒哒哒
                            
	                            
		                            "
青州古城,2019/5/6,4.0,"有点略失望，本来看评价期望很高的，结果去了一看就是一片超大超大超大的小吃街，整体是免费的，各种小的园子故居需要单独买票进，可是这种园子特别分散，而且很少很隐蔽。
五一期间去的，人超级多，大多数都是小吃，景观少，也没看到很特别、很值得专程大老远跑一趟的东西。
                            
	                            
		                            "
青州古城,2019/5/5,5.0,"青州古城，认认真真的刷了三遍。我更喜欢夜晚的古城，特别是天主教堂。古城里各种小吃，其实和每个城市的小吃街没什么区别，就是特别长。。。纵横交错，回民区那里比较喜欢，吃了一个蜂蜜酸奶，才五块钱，特别好吃。还有一家刚烤的糖火烧，中间是红糖馅儿的，一块钱一个。青州的物价还是挺便宜，饭菜量多实惠，值得一去。
                            
	                            
		                            "
青州古城,2019/5/5,4.0,"五一期间逛了逛青州古城，没想到这里有这么多的人，古城的面积很大，一条南北街很长，从头到尾走下来，至少要半个小时，街上两边主要是各种店铺，以卖小吃为主，但特色比较少。并不影响人们逛古城的兴趣，晚上人来人往，各家店铺生意兴隆。
                            
	                            
		                            "
青州古城,2019/5/5,5.0,"青州古城，坐落在云门山和河道之间，街上都是古道，还遇到一匹小马。
青州最多的就是杨树了，怕过敏的亲亲一定要戴着口罩。这个季节还是蛮严重的。
古城里两边都是做生意的，各种小吃，各种饮品店等。
有点遗憾地是没看到老槐树煎包，堪登青州小吃第一名。
回青岛，青州忽然妖风四起，让人不知所措，有点冷。
                            
	                            
		                            "
青州古城,2019/5/5,5.0,青州的招牌了，来青州旅游一定要去，文化底蕴很好！
青州古城,2019/5/5,5.0,家长的景区，离家真的近的，挺好的，经常逛的
青州古城,2019/5/5,4.0,"挺大的一座城，特色吃的也挺多，来了这里就一定要吃老槐树煎包，没吃过等于没来过，可是我去的时候就没开门，不知道为什么，店就在大槐树的旁边，整条街还有观光车，30一个人，可以听一下讲解的老历史，古城更像古街，还是挺有韵味的
                            
	                            
		                            "
青州古城,2019/5/5,3.0,人好多   从济南过去    其实和宽厚里差不多   有卖各种饼的
青州古城,2019/5/5,5.0,"五一期间来到了一个小城青州，属于山东省潍坊地区；给我感觉人是很多，有我在景区周围堵着水泄不通，停车位更是贵的要死，20元，免费的没有，我觉得一个好的旅游景点必须必的要开放好停车场停车位置、要不然交通也是成问题哈！
                            
	                            
		                            "
青州古城,2019/5/5,4.0,"青州古城就是一条南北相同的步行街，里面值得一逛的景点也就是偶园了，20元一张门票，1.4以下儿童免费。其它的就是几米一个的大牌坊了。这里对于吃货盆友来说可以大饱口福，完全可以走一路，吃一路！各种各样小吃让你目不暇接，眼花缭乱。有地方特色的应该是蜜三刀，桃酥之类的糕点。梨膏糖也是不错的伴手礼，口感很好，我是在从阜财门进去，直走快到古街出口右手边的一家店买的，老板现做现卖，接受直邮。总的来说，青州古城的商业氛围相较于文化底蕴更浓一些，走马观花的浏览一番罢了。
                            
	                            
		                            "
青州古城,2019/5/4,4.0,"五一期间来的，给人的感觉就是人多多多。卫生间都得排队，大街上的小吃基本国内都差不多。去了贡院看看了解了一下科举制度。在老街上吃了碗面。价格很便宜。不像旅游景区的价格。街边有很多免费停车场供大家使用。大家可以选择躲避高峰期来逛逛。。
                            
	                            
		                            "
青州古城,2019/5/4,4.0,"青州古城，幸好没在附近停车，人车都乌泱乌泱的，人行道和自行车道都堵的快要水泄不通了。
古城整体建设还不错，毕竟是重建，规模比较宏大，店铺风格也比较统一，可惜少了一些古朴厚重。
逛了大教堂和偶园，算是古城比较有特色的地方，可惜没有什么特别有名的小吃店，很是遗憾。
                            
	                            
		                            "
青州古城,2019/5/4,4.0,"从潍坊回京时间充裕顺便到【青州古城】转转，从“阜财门”进入“古城”城内的商业气息比较浓，建筑大多是为发展旅游翻修的，街巷的外立面为仿古建筑，以显示风格统一；“偶园”“欧阳修纪念馆”等园子票价均为20元/人，建筑为复建工程（有些还未完工”谈不上历史的沧桑感；古城内还有“天主堂”“基督堂”；“宋城”附近的街道倒是很有些“历史的痕迹”感觉不错；真希望以后少些商业气息多些文化氛围，愿青州越来越好！
                            
	                            
		                            "
青州古城,2019/5/4,1.0,"给半颗都给多了，也不知道咋评的五A 开玩笑呢吗 真是开玩笑，还不如大街上随便转转呢，整条街都是臭豆腐，改名改成臭豆腐古城得了，其它什么都没看见，还有电动小车30元/位 亏好没坐，这地方只能给半颗 就这样
                            
	                            
		                            "
青州古城,2019/5/4,4.0,"拍了几张囊括在青州古城的景点，这样的景点其实很多都都可以说是类似但是又有自己独特的特点，导游推荐的必去的景点有状元及第的贡院，拜拜孔子还有个三官庙，道教的宫庙，中间有一条主街道，都是小吃和特色土产，餐饮的一些分店，没有肯德基麦当劳之类的，都是小店铺居多，这里很多店面都是卖蜜三刀的，这里的蜜三刀味道比在天津的古文化街的没那么甜，我一次吃了半盒回程的礼物很多人都买这个，这里挺大的，要是认真逛的话估计得多半天，还是不错的
                            
	                            
		                            "
青州古城,2019/5/3,1.0,"五一假期人山人海，转到了青州古城，这可是五A级景区啊，这个怎么评选的？全是商业街，还有很多山寨店，虽然说是古城，一点古城的味道也没有。就是收费的景点，墙城墙需要5元每人

周边停车位也不完善，不会去第二次。
                            
	                            
		                            "
青州古城,2019/5/3,4.0,"本来想逛古城的，然而，被特色烧饼、隆盛的蜜三刀、云门山南路的牛腱肉勾了魂，太好吃了QAQ
据说这边以前是东关回民区，整条街都是清真的烧饼铺和牛羊肉鸡肉店。

刘记烧饼有三种特色烧饼，圆锥实心芝麻烧饼、圆形薄脆烧饼、鼓形空心薄脆烧饼，都！非常！香！不只是芝麻的香气，面或松软或酥脆，任你挑选

最出名的隆盛糕点，在整个青州只有两个店，老火车站+云门山南路，九点多有五六十人排队，十点多就七八十人排了。蜜三刀名不虚传！！！太好吃了，秒杀济南枣庄淄博济宁临沂烟台青岛泰安的外面沙沙的，里面真的全是汁，还有拉丝。偶尔有蜜汁流出来的，不影响口感。
                            
	                            
		                            "
青州古城,2019/5/3,1.0,所谓的5A景区竟然是小吃一条街，真是恶心，啥也没有，去一次绝对不会去第二次，中国有些人为了赚钱真是脸都不要了！
青州古城,2019/5/3,4.0,"还是第一次来古城这边，感觉好棒 跟台儿庄感觉差不多但是那里更大一些然后景点更加成熟
去的时候感觉人好多啊，有家包子排队的人特别特别多，然后其他的吃的也没有啥特别的
停车还是比较方便，一会就逛完了主要是能看的也没多少，就循着街走了走
                            
	                            
		                            "
青州古城,2019/5/2,5.0,"来了传说中的青州古城，除了偶园都是免费的，古色古香的，挺舒服自在的地方，买了据说是特色的梨膏糖和山楂糕，味道不错～据说夜景特别漂亮，准备晚上再去溜，反正住的近，挺方便的～青州总体物价都比较靠谱，适合一家人出来玩，挺好的
                            
	                            
		                            "
青州古城,2019/5/2,5.0,"来青州的第一站就是古城。和我想象的不太一样，其实就是有古城建筑的商业街，以小吃为主，还有表演，人超级多，逛逛街很是热闹，小吃种类也多，价位适中。话说这里不好停车，尤其是节假日，开车来的人要提前做好规划。
                            
	                            
		                            "
青州古城,2019/5/2,3.0,"景点还好。五一假期人太多。最重要的是停车位太少，根本不可能满足需求。我们开车跑了五个多小时才奔到这里。结果转了好几圈，不仅景区没有车位，所有路边、路上全是车，找不到一个空位。因为我们是外地车，又不熟悉情况，发现远处路边有一排车，有一个空位，很高兴停下来了，又冒着大太阳走到古城。匆匆忙忙逛了逛，赶紧回到街边，哇，贴罚单了，真是恼火。想交了罚款再离开古城，不知道到哪交，发现单子上有个电话号，打过去根本就没有人接。
景区车位根本不够，又不让停路边，我们这些外地车怎么办？只有一个办法，不再开车来了。远程而来更不值！
                            
	                            
		                            "
青州古城,2019/5/1,5.0,"五一一大早开车来具有7000年历史6000年文明的青州古城，从地面的青石来看真的年代久远，已经很滑溜了。
进门没多久碰到了旗袍照，都是40岁以上的阿姨们，颜色都很漂亮，妈妈很喜欢一直不停的拍照。
古街的两边已经全是商家了各种小吃，各种汉服玩具等，孩子们很喜欢，价格也不贵。
再往里走就到了偶园，听说是皇家园林就进去了，有山有水真的很舒服，门票20元，而且碰到了郡主选驸马的表演，郡主很漂亮哦，每天会表演几次。。里面总体很舒服就是公厕貌似就一处，队伍排的老长了
不错不错整体感觉不错，有文化底蕴，可以来看看，而且消费也不高。
                            
	                            
		                            "
青州古城,2019/4/30,5.0,"青州古城是古九州之一，有7000余年的发展史，5000余年的文明史，国家5A级旅游景区，早上去爬了云门上下来问了路人说下去拐个弯就到了，我们走了又半个小时左右的样子，一路的风景还是不错的，建筑有特色，有教堂
                            
	                            
		                            "
青州古城,2019/4/30,4.0,"从济南一路过来虽然距离不远，但一路上也经过不少景点，见过不少的活动，但印象最深刻的还属青州古城。我知道青州历史悠久，是古九州之一，文化底蕴十分深厚，而青州古城作为青州的一张名片更是吸引了全国各地的大批游客，对于青州，对于青州古城，在心里早就迫不及待了。、门票价格：各景点单独收费，青州古城目前开放景点门票收费标准：
（1）偶园，全票30元，半票15元。
（2）记忆古城，全票20元，半票10元。
（3）阜财门城楼，全票10元，半票5元。
（4）青州府贡院，全票10元，半票5元。
（5）奎星楼，全票10元，半票5元。
乘坐青州23路，在市政府下车,步行110米到达；乘坐青州2路，在老干部局下车,步行370米到达；乘坐9青州，在云门剧院下车,步行460米到达
                            
	                            
		                            "
青州古城,2019/4/30,5.0,"青州古城，确实不错，夜景很好，小吃很多，从青岛开车来青州，只有两天时间，别的地去不了，只能在山东境内混混了，来了以后先去的云门山，晚上去的青州古镇！第二天心思去黄花溪，腿脚真心受不太了了，还是住住宾馆选择平缓游一下青州，晚上返回青岛！青州古城很长很长，走了一个多小时。
                            
	                            
		                            "
青州古城,2019/4/30,4.0,非常不错的旅游景点，今年还回去，全家一起去旅游
青州古城,2019/4/29,5.0,"青州古城
位置在青州市凤凰山路与隅园交叉口。
清明节去青州古城玩了一下，很大。白天和晚上给人的感觉不太一样。
白天适合去逛逛故居，逛逛城楼，在古城的街上走一走，哦。
晚上适合去逛逛商业街，吃吃小吃，看看音乐喷泉，这个真的很美了，很震撼。
老槐树煎包要一早去买，我没有吃到。
总体推荐指数五颗星
                            
	                            
		                            "
青州古城,2019/4/29,5.0,"商业化很浓的一座古城（不需要门票，我们去了里面的偶园，原名是冯家花园（需要门票）。冯家花园很大，已经有500多年的历史，值得一看。整个古城里面小吃很多，有很多家都排队等餐，因为我们吃了午餐，所以只买的饮料而已。
                            
	                            
		                            "
青州古城,2019/4/28,5.0,"先简单一些，等假期再更新，青州古城必须能写满500字啊！

#走遍祖国大好河山·山东省·潍坊市·青州市#
 
【写在前面】潍坊青州着力打造的主要游览景区之一+青州古城内还是有一定的古味存在着的+整体免费参观、但也有另外收费的景点。

青州古城还是很喜欢的啊！至少青州古城还是有一定的古味存在着的。虽然很多房屋明显也是后来新建的，但整体环境也是比较协调。而且还有一些居民的生活区在保留着，所以有些当地的生活习惯，也是还有保留着的。

1.古城免费参观，但也有另外收费的景点和电瓶车；
2.古城里面好吃的挺多的，有网红店铺，有常规小吃，也有当地小吃；
3.整座青州古城还是挺大的，建议穿一双走路舒服的鞋子。
                            
	                            
		                            "
青州古城,2019/4/28,5.0,"很惬意的一个“小镇”。
最好在这里住两晚，玩两到三天，还要住在古街里。
古街里随处可见“机动车禁止驶入”的牌子，保存的很好，很干净。真的不好意思去污染她！
早起去云门山看日出（这样赶在他们上班前可以逃票），然后打车去博物馆，旁边是范公亭公园，沿河一直走到宋城，看看音乐喷泉。逛逛古街，5点左右，买票到阜财门看日落……
                            
	                            
		                            "
青州古城,2019/4/27,5.0,"青州属潍坊管辖，是古九州之一，青州古城是国家5A级景区，免费开放。古城主要景点有北门大街、东门大街、偶园街、北营街、南营街、昭德街，五千米明清古街道，青州博物馆、三贤祠、李清照纪念馆、万年桥、宋城、偶园、衡王府牌坊、青州府贡院、府衙门、府文庙、真教寺、清真寺、基督教堂、天主教堂、培真书院、南门、魁星楼、欧阳修山斋、李清照故居等130多处景点，上百处老字号，红丝石为青州黑山山脉独有。孔子日：青州出怪石，琼脂玉花。用于制砚。游览青州古城，全面了解古青州市井风情和社会习俗。受益非浅，值得！
                            
	                            
		                            "
